name,normal_price,special_price,url
Authentic SMOK RPM 2 Pod Kit 2000mAh  - Prism Rainbow,,,https://www.cigabuy.com/authentic-smok-rpm-2-pod-kit-2000mah-prism-rainbow-p-19647.html
Authentic THC Tauren X-POD System Kit 1000mAh RBA Version - White,,,https://www.cigabuy.com/authentic-thc-tauren-x-pod-system-kit-1000mah-rba-version-white-p-16313.html
Authentic Eleaf iJust AIO 1500mAh 23W Kit - Gunmetal,,,https://www.cigabuy.com/authentic-eleaf-ijust-aio-1500mah-23w-kit-gunmetal-p-20164.html
Authentic Tesla Invader X 6ml Pod Mod Kit 1800mAh - Gunmetal,,,https://www.cigabuy.com/authentic-tesla-invader-x-6ml-pod-mod-kit-1800mah-gunmetal-p-20103.html
Authentic Uwell Zumwalt 13W 520mAh Pod System Kit - Blue,,,https://www.cigabuy.com/authentic-uwell-zumwalt-13w-520mah-pod-system-kit-blue-p-18430.html
Authentic IJOY Aria Pod Kit 900mAh - Black&White,,,https://www.cigabuy.com/authentic-ijoy-aria-pod-kit-900mah-blackwhite-p-20128.html
Authentic Eleaf iStick P100 Pod Kit - Matte Blue,,,https://www.cigabuy.com/authentic-eleaf-istick-p100-pod-kit-matte-blue-p-20315.html
Authentic Smoant SANTI Pod Kit - Rainbow,,,https://www.cigabuy.com/authentic-smoant-santi-pod-kit-rainbow-p-20321.html
Authentic Artery Cold Steel AK47 Pod Kit HP Version - Gunmetal,,,https://www.cigabuy.com/authentic-artery-cold-steel-ak47-pod-kit-hp-version-gunmetal-p-20215.html
Authentic OFRF NEXMINI Pod Kit - Silver,,,https://www.cigabuy.com/authentic-ofrf-nexmini-pod-kit-silver-p-20302.html
Authentic VOOPOO Argus Air Pod Kit - Carbon Fiber,,,https://www.cigabuy.com/authentic-voopoo-argus-air-pod-kit-carbon-fiber-p-19268.html
Authentic Smoant SANTI Pod Kit - SS,,,https://www.cigabuy.com/authentic-smoant-santi-pod-kit-ss-p-20323.html
Authentic SMOK Nord 4 Pod Kit 2000mAh - Black,,,https://www.cigabuy.com/authentic-smok-nord-4-pod-kit-2000mah-black-p-20369.html
Authentic Lost Vape Orion Q-PRO 950mAh 24W Pod Kit - Black/Ocean,,,https://www.cigabuy.com/authentic-lost-vape-orion-q-pro-950mah-24w-pod-kit-blackocean-p-16723.html
Authentic Lost Vape Q-ULTRA 1600mAh 40W Pod Kit - Carbon Fiber Black,,,https://www.cigabuy.com/authentic-lost-vape-q-ultra-1600mah-40w-pod-kit-carbon-fiber-black-p-18291.html
Authentic SMOK Nord 2 1500mAh Pod Kit - Gold,,,https://www.cigabuy.com/authentic-smok-nord-2-1500mah-pod-kit-gold-p-18341.html
Authentic Lost Vape Prana 500mAh 12W Pod Kit - Gem Blue,,,https://www.cigabuy.com/authentic-lost-vape-prana-500mah-12w-pod-kit-gem-blue-p-18958.html
Authentic Tesla Punk Pod System Kit 620mAh - Silver,,,https://www.cigabuy.com/authentic-tesla-punk-pod-system-kit-620mah-silver-p-16786.html
Authentic SMOK Nord 2 1500mAh Pod Kit - 7 Color Oil,,,https://www.cigabuy.com/authentic-smok-nord-2-1500mah-pod-kit-7-color-oil-p-18342.html
Authentic Tesla Invader X 6ml Pod Mod Kit 1800mAh - Stainless Steel,,,https://www.cigabuy.com/authentic-tesla-invader-x-6ml-pod-mod-kit-1800mah-stainless-steel-p-20104.html
1.4 inch Immunity Monitor Fitness Tracker Waterproof Smart Watch,$20.43 ,$14.59,https://www.cigabuy.com/14-inch-immunity-monitor-fitness-tracker-waterproof-smart-watch-p-19465.html?dp=T0101
H50 Smart Watch Blood Pressure Heart Rate Monitor IP67 Waterproof Bracelet,$20.43 ,$13.52,https://www.cigabuy.com/h50-smart-watch-blood-pressure-heart-rate-monitor-ip67-waterproof-bracelet-p-19464.html?dp=T0102
Printed Yoga Pants Women Sport Leggings Tight Trouser Pencil Sport,$16.80 ,$3.95,https://www.cigabuy.com/printed-yoga-pants-women-sport-leggings-tight-trouser-pencil-sport-p-19618.html?dp=T0103
USB Rechargeable Aluminum Alloy Battery Display Telescopic Zoom LED Flashlight,$19.98 ,$5.65,https://www.cigabuy.com/usb-rechargeable-aluminum-alloy-battery-display-telescopic-zoom-led-flashlight-p-19461.html?dp=T0104
Authentic Smok Alike 1600mAh 40W Pod Kit - Matte Gold,,,https://www.cigabuy.com/authentic-smok-alike-1600mah-40w-pod-kit-matte-gold-p-17596.html
Authentic Geekvape Mero AIO Kit - Gunmetal,,,https://www.cigabuy.com/authentic-geekvape-mero-aio-kit-gunmetal-p-20200.html
Authentic Smok Alike 1600mAh 40W Pod Kit - Matte Gunmetal,,,https://www.cigabuy.com/authentic-smok-alike-1600mah-40w-pod-kit-matte-gunmetal-p-17599.html
Authentic Smoant VIKII Pod Kit - Black,,,https://www.cigabuy.com/authentic-smoant-vikii-pod-kit-black-p-19849.html
Authentic Innokin Glim Pod Kit - Black,,,https://www.cigabuy.com/authentic-innokin-glim-pod-kit-black-p-20409.html
Authentic Eleaf iStick Rim 3000mAh 80W Starter Kit - E-Green,,,https://www.cigabuy.com/authentic-eleaf-istick-rim-3000mah-80w-starter-kit-e-green-p-14713.html
Hanging Neck Mini Fan Cooler Small Fan Handheld USB Rechargeable,$22.39 ,$7.99,https://www.cigabuy.com/hanging-neck-mini-fan-cooler-small-fan-handheld-usb-rechargeable-p-20071.html
20pcs Strong BBQ Kit BBQ Tools Camp Shovel Cooking Roast Fork Stainless Steel,$76.93 ,$8.84,https://www.cigabuy.com/20pcs-strong-bbq-kit-bbq-tools-camp-shovel-cooking-roast-fork-stainless-steel-p-20154.html
Authentic OBS Skye 40W Fingerprint Pod Kit 1600mAh - Gunmetal,,,https://www.cigabuy.com/authentic-obs-skye-40w-fingerprint-pod-kit-1600mah-gunmetal-p-20312.html
Authentic VOZOL WHIZ 40W Pod Kit - Jungle,,,https://www.cigabuy.com/authentic-vozol-whiz-40w-pod-kit-jungle-p-20029.html
Authentic Uwell Zumwalt 13W 520mAh Pod System Kit - Red,,,https://www.cigabuy.com/authentic-uwell-zumwalt-13w-520mah-pod-system-kit-red-p-18428.html
Authentic Voopoo Vinci AIR 900mAh Pod Kit - Camo,,,https://www.cigabuy.com/authentic-voopoo-vinci-air-900mah-pod-kit-camo-p-17718.html
Authentic SMOK POZZ X 1400mAh Pod Kit - Gray 7-Color,,,https://www.cigabuy.com/authentic-smok-pozz-x-1400mah-pod-kit-gray-7-color-p-18353.html
Authentic Tesla Punk Pod System Kit 620mAh - Ancient Brass,,,https://www.cigabuy.com/authentic-tesla-punk-pod-system-kit-620mah-ancient-brass-p-16784.html
Authentic SMOK Nord 2 1500mAh Pod Kit - Stabilizing Wood Black,,,https://www.cigabuy.com/authentic-smok-nord-2-1500mah-pod-kit-stabilizing-wood-black-p-18347.html
Authentic Artery Cold Steel AK47 Pod Kit HP Version - Camouflage,,,https://www.cigabuy.com/authentic-artery-cold-steel-ak47-pod-kit-hp-version-camouflage-p-20216.html
Authentic SMOK Thallo Kit 3000mAh - Red,,,https://www.cigabuy.com/authentic-smok-thallo-kit-3000mah-red-p-20236.html
Authentic Tesla Punk Pod System Kit 620mAh - Ancient Copper,,,https://www.cigabuy.com/authentic-tesla-punk-pod-system-kit-620mah-ancient-copper-p-16785.html
Authentic Freemax Maxpod Circle Pod Kit - Carbon Fiber Black,,,https://www.cigabuy.com/authentic-freemax-maxpod-circle-pod-kit-carbon-fiber-black-p-20258.html
Authentic SMOK Thallo Kit 3000mAh - Black,,,https://www.cigabuy.com/authentic-smok-thallo-kit-3000mah-black-p-20235.html
Authentic IJOY PikGo Starter KIT 1300mAh - SS,,,https://www.cigabuy.com/authentic-ijoy-pikgo-starter-kit-1300mah-ss-p-20132.html
Authentic Smok Alike 1600mAh 40W Pod Kit - Matte Green,,,https://www.cigabuy.com/authentic-smok-alike-1600mah-40w-pod-kit-matte-green-p-17595.html
Authentic Geekvape Mero AIO Kit - Black,,,https://www.cigabuy.com/authentic-geekvape-mero-aio-kit-black-p-20199.html
Authentic Uwell Valyrian Pod Kit - Metallic Green,,,https://www.cigabuy.com/authentic-uwell-valyrian-pod-kit-metallic-green-p-19507.html
1.4 inch Immunity Monitor Fitness Tracker Waterproof Smart Watch,$20.43 ,$14.59,https://www.cigabuy.com/14-inch-immunity-monitor-fitness-tracker-waterproof-smart-watch-p-19465.html?dp=T0101
H50 Smart Watch Blood Pressure Heart Rate Monitor IP67 Waterproof Bracelet,$20.43 ,$13.52,https://www.cigabuy.com/h50-smart-watch-blood-pressure-heart-rate-monitor-ip67-waterproof-bracelet-p-19464.html?dp=T0102
Printed Yoga Pants Women Sport Leggings Tight Trouser Pencil Sport,$16.80 ,$3.95,https://www.cigabuy.com/printed-yoga-pants-women-sport-leggings-tight-trouser-pencil-sport-p-19618.html?dp=T0103
USB Rechargeable Aluminum Alloy Battery Display Telescopic Zoom LED Flashlight,$19.98 ,$5.65,https://www.cigabuy.com/usb-rechargeable-aluminum-alloy-battery-display-telescopic-zoom-led-flashlight-p-19461.html?dp=T0104
Authentic SMOK Nord 4 Pod Kit 2000mAh - Red,,,https://www.cigabuy.com/authentic-smok-nord-4-pod-kit-2000mah-red-p-20372.html
Authentic Vapor Storm Flame Pod Kit 1100mAh - Gradient Green,,,https://www.cigabuy.com/authentic-vapor-storm-flame-pod-kit-1100mah-gradient-green-p-19990.html
Authentic Uwell Zumwalt 13W 520mAh Pod System Kit - Purple,,,https://www.cigabuy.com/authentic-uwell-zumwalt-13w-520mah-pod-system-kit-purple-p-18431.html
Authentic OBS Skye 40W Fingerprint Pod Kit 1600mAh - Silver,,,https://www.cigabuy.com/authentic-obs-skye-40w-fingerprint-pod-kit-1600mah-silver-p-20310.html
Authentic OBS Skye 40W Pod Kit 1600mAh - Gunmetal,,,https://www.cigabuy.com/authentic-obs-skye-40w-pod-kit-1600mah-gunmetal-p-20308.html
Authentic Uwell MarsuPod PCC 1000mAh Pod System Kit - Grey,,,https://www.cigabuy.com/authentic-uwell-marsupod-pcc-1000mah-pod-system-kit-grey-p-16654.html
Authentic Vaporesso XTRA 900mAh Pod Kit - 7 Color,,,https://www.cigabuy.com/authentic-vaporesso-xtra-900mah-pod-kit-7-color-p-18334.html
Authentic VOOPOO VINCI 1500mAh VW Pod Kit - Peacock,,,https://www.cigabuy.com/authentic-voopoo-vinci-1500mah-vw-pod-kit-peacock-p-16388.html
Authentic Uwell MarsuPod PCC 1000mAh Pod System Kit - Black Blue,,,https://www.cigabuy.com/authentic-uwell-marsupod-pcc-1000mah-pod-system-kit-black-blue-p-16651.html
Authentic Eleaf Glass Pen Pod Kit - Black,,,https://www.cigabuy.com/authentic-eleaf-glass-pen-pod-kit-black-p-20106.html
Authentic IJOY Aria Pod Kit 900mAh - Cyan,,,https://www.cigabuy.com/authentic-ijoy-aria-pod-kit-900mah-cyan-p-20129.html
Authentic VapX Geyser S Pod Kit 1500mAh - Crater Lake Blue,,,https://www.cigabuy.com/authentic-vapx-geyser-s-pod-kit-1500mah-crater-lake-blue-p-20102.html
Authentic SMOK Thallo Kit 3000mAh - Brown,,,https://www.cigabuy.com/authentic-smok-thallo-kit-3000mah-brown-p-20237.html
Authentic OBS Skye 40W Pod Kit - Black,,,https://www.cigabuy.com/authentic-obs-skye-40w-pod-kit-black-p-20307.html
Authentic Vaporesso XTRA 900mAh Pod Kit - Silver,,,https://www.cigabuy.com/authentic-vaporesso-xtra-900mah-pod-kit-silver-p-18333.html
Authentic Advken Potento Pod Kit - Slate Grey,,,https://www.cigabuy.com/authentic-advken-potento-pod-kit-slate-grey-p-19848.html
Authentic Artery Cold Steel AK47 Pod Kit HP Version - Stainless Steel,,,https://www.cigabuy.com/authentic-artery-cold-steel-ak47-pod-kit-hp-version-stainless-steel-p-20214.html
Authentic OBS Skye 40W Fingerprint Pod Kit 1600mAh - Black,,,https://www.cigabuy.com/authentic-obs-skye-40w-fingerprint-pod-kit-1600mah-black-p-20311.html
Authentic Vapor Storm Flame Pod Kit 1100mAh - Gradient Blue,,,https://www.cigabuy.com/authentic-vapor-storm-flame-pod-kit-1100mah-gradient-blue-p-19989.html
Authentic Smok Alike 1600mAh 40W Pod Kit - Matte Red,,,https://www.cigabuy.com/authentic-smok-alike-1600mah-40w-pod-kit-matte-red-p-17597.html
1.4 inch Immunity Monitor Fitness Tracker Waterproof Smart Watch,$20.43 ,$14.59,https://www.cigabuy.com/14-inch-immunity-monitor-fitness-tracker-waterproof-smart-watch-p-19465.html?dp=T0101
H50 Smart Watch Blood Pressure Heart Rate Monitor IP67 Waterproof Bracelet,$20.43 ,$13.52,https://www.cigabuy.com/h50-smart-watch-blood-pressure-heart-rate-monitor-ip67-waterproof-bracelet-p-19464.html?dp=T0102
Printed Yoga Pants Women Sport Leggings Tight Trouser Pencil Sport,$16.80 ,$3.95,https://www.cigabuy.com/printed-yoga-pants-women-sport-leggings-tight-trouser-pencil-sport-p-19618.html?dp=T0103
USB Rechargeable Aluminum Alloy Battery Display Telescopic Zoom LED Flashlight,$19.98 ,$5.65,https://www.cigabuy.com/usb-rechargeable-aluminum-alloy-battery-display-telescopic-zoom-led-flashlight-p-19461.html?dp=T0104
